序號,國別,片名,上映日,總金額,總票數,首週票房,tmdb_id,imdb_id,tmdb_title,tmdb_original_title,tmdb_release_date,original_language,genres,popularity,vote_average,vote_count,runtime,production_countries,match_status,match_note
3581,日本,工作細胞!!特別上映版 強『菌』來襲！人體腸道大騷動!,2020-10-08,7328877,31763,1612045,721686,tt13054188,工作細胞！！特別上映版 強「菌」來襲！人體腸道大騷動！,"「はたらく細胞!!」最強の敵、再び。体の中は""腸""大騒ぎ！",2020-09-05,ja,动画|动作|喜剧,1.3801,6.9,33,112,JP,matched,
3582,韓國,無價之保,2020-10-08,7146632,31607,1870576,589174,tt13273172,無價之保,담보,2020-09-29,ko,喜剧|剧情|家庭,2.3996,8.329,73,113,KR,matched,
3583,韓國,刑警沒有假期,2020-10-08,4002265,17152,702513,573801,tt8123506,刑警沒有假期,국제수사,2020-09-29,ko,犯罪|喜剧|动作,1.1524,6.2,17,106,KR,matched,
3584,中華民國,千年一問,2020-10-08,2846816,12383,836548,751127,tt13218112,千年一問,千年一問,2020-10-08,zh,纪录,0.1564,0.0,0,135,TW,matched,
3586,美國,愛情列車長,2020-10-08,262242,1441,47505,750603,tt10891822,愛情列車長,Kolej na miłość,2020-10-08,pl,喜剧|剧情|爱情,0.0994,3.0,1,0,PL,matched,
3587,美國,皮爾卡登：迷戀未來的人,2020-10-08,165563,780,16520,617736,tt9031484,皮爾卡登：迷戀未來的人,House of Cardin,2019-09-06,en,纪录,0.3185,6.6,5,95,FR|US,matched,
3588,美國,恐怖份子製造國度,2020-10-08,28940,119,3165,492190,tt7078658,恐怖份子製造國度,The Day Shall Come,2019-10-11,en,喜剧,1.129,5.721,122,88,GB|US,matched,
3589,美國,異星物語,2020-10-08,18895,85,835,693158,tt8718300,異星物語,Proximity,2020-05-15,en,科幻|剧情,2.7981,6.584,369,119,US,matched,
3591,中華民國,一家之主,2020-10-07,3165191,15701,0,769802,tt13298522,一家之主,一家之主,2022-05-06,zh,剧情|家庭,0.7505,8.0,4,124,TW,matched,
3592,英國,英國國家美術館：高更特展（大師館藏系列）,2020-10-04,49860,142,18700,638122,,英國國家美術館：高更特展,"Gauguin from the National Gallery, London",2019-10-15,en,,0.0799,2.0,1,88,GB,matched_without_imdb_id,
3593,中華民國,刻在你心底的名字,2020-09-30,103428310,441627,21693180,719410,tt10329134,刻在你心底的名字,刻在你心底的名字,2020-09-30,zh,爱情|剧情,4.7225,7.878,294,115,CA|TW|US,matched,
3594,日本,紫羅蘭永恆花園電影版,2020-09-30,27760099,111103,6587365,533514,tt8652818,紫羅蘭永恆花園 劇場版,劇場版 ヴァイオレット・エヴァーガーデン,2020-09-18,ja,动画|剧情|奇幻|爱情,7.5044,8.292,506,140,JP,matched,
3595,美國,阿公當家,2020-09-30,17131621,75725,4517245,425001,tt4532038,阿公當家,The War with Grandpa,2020-08-27,en,喜剧|家庭,3.0204,6.44,1053,94,US,matched,
3596,俄羅斯,遺落夢境,2020-09-30,9403627,39168,1998099,430155,tt6087226,遺落夢境,Кома,2020-01-01,ru,科幻|冒险|动作,3.3341,6.399,623,110,RU,matched,
3597,法國,森林特攻隊：大腳丫家族,2020-09-30,5148624,25132,1155727,702525,tt9204164,森林特攻隊：大腳丫家族,Bigfoot Family,2020-07-23,en,动画|冒险|家庭,1.9673,7.106,231,97,BE|FR|FO,matched,
3598,大陸,急先鋒,2020-09-30,4854731,22032,957424,604822,tt9695722,急先鋒,急先锋,2020-01-22,zh,动作|冒险|喜剧|犯罪|惊悚,4.9215,6.38,608,107,CN|HK|IN|KR|TW|GB,matched,
3599,美國,特斯拉,2020-09-30,2505450,11758,365015,517412,tt5259822,特斯拉,Tesla,2020-08-14,en,历史|剧情,1.6289,5.786,372,102,US,matched,
3600,美國,捉魂鏡,2020-09-30,902704,3922,161483,684139,tt7335796,捉魂鏡,Behind You,2020-07-30,en,恐怖,0.4324,4.625,48,86,US,matched,
3601,德國,交響狂人,2020-09-30,736361,3520,201997,647456,tt7426078,交響狂人,Crescendo,2020-09-30,de,音乐|剧情,0.3987,6.1,18,107,DE,matched,
3602,義大利,解密達文西,2020-09-30,257033,1199,67035,599616,tt10270592,解密達文西,"Io, Leonardo",2019-10-02,it,历史|剧情,0.2889,5.8,39,90,IT,matched,
3604,日本,麻雀放浪記2020,2020-09-30,11585,55,3280,552378,tt9551928,麻雀放浪記2020,麻雀放浪記2020,2019-04-05,ja,科幻|喜剧,0.9391,6.5,2,117,JP,matched,
3605,日本,電影哆啦A夢：大雄的新恐龍,2020-09-25,37228040,158630,10696855,682153,tt10588750,電影哆啦A夢：大雄的新恐龍,映画ドラえもん のび太の新恐竜,2020-08-07,ja,动画|冒险|家庭|奇幻|科幻|喜剧,3.1916,7.384,56,110,JP,matched,
3606,美國,法蒂瑪的奇蹟,2020-09-25,1630589,7609,246457,520318,tt2197936,法蒂瑪的奇蹟,Fatima,2020-08-13,en,剧情,2.5308,7.227,194,113,US|PT,matched,
3607,巴西,殺戮荒村,2020-09-25,1042609,4518,172198,446159,tt2762506,殺戮荒村,Bacurau,2019-08-29,pt,悬疑|西部|惊悚,1.7068,7.648,1140,131,BR|FR,matched,
3608,日本,太陽之家,2020-09-25,173343,866,23280,735635,tt14716076,太陽之家,太陽の家,2020-01-17,ja,剧情|家庭,0.9693,0.0,0,137,JP,matched,
3609,日本,性之劇藥,2020-09-25,130538,537,29137,715756,tt12879746,性之劇藥,性の劇薬,2020-02-14,ja,惊悚|剧情|恐怖,6.5504,6.446,37,89,JP,matched,
3610,日本,重啟咲良田前篇,2020-09-25,72586,307,3940,456688,tt6070832,重啟咲良田：前篇,サクラダリセット 前篇,2017-03-25,ja,科幻|剧情,0.9773,5.1,8,103,JP,matched,
3611,日本,重啟咲良田後篇,2020-09-25,61564,260,1895,457046,tt6090764,重啟咲良田：後篇,サクラダリセット 後篇,2017-05-13,ja,剧情|科幻,1.0047,5.2,6,125,JP,matched,
3612,印度,叢林拳霸,2020-09-25,34220,152,4420,560964,tt7463730,叢林拳霸,जंगली,2019-03-29,hi,动作|冒险,0.9728,6.8,107,115,IN,matched,
3613,韓國,情慾對決,2020-09-25,24415,110,7935,50727,tt1905059,情慾對決,방자전,2010-06-02,ko,爱情|剧情|喜剧,15.8027,5.671,41,124,KR,matched,
3614,中華民國,合十,2020-09-20,660,3,0,351901,tt3957956,十二回合3：致命禁閉,12 Rounds 3: Lockdown,2015-09-11,en,动作|惊悚|犯罪,1.9561,5.941,220,90,US|CA,matched,
3617,中華民國,消失的情人節,2020-09-18,32284535,139940,4740533,733573,tt13105824,消失的情人節,消失的情人節,2020-09-18,zh,喜剧|爱情|奇幻|悬疑,0.8924,6.9,44,119,PH|TW,matched,
3618,韓國,整容液,2020-09-18,16322971,68214,4737725,706712,tt12354886,整容液,기기괴괴 성형수,2020-09-09,ko,动画|剧情|恐怖,0.9407,5.683,52,85,KR,matched,
3619,美國,重裝救援：全境獵殺,2020-09-18,5154475,22217,1298868,718444,tt11576124,重裝救援：全境獵殺,Rogue,2020-08-20,en,动作|冒险,3.037,5.598,738,106,ZA|US|GB,matched,
3621,韓國,名偵探奶奶,2020-09-18,1637223,8197,342494,602623,tt13148808,名偵探奶奶,오! 문희,2020-09-02,ko,剧情|喜剧,1.6384,5.6,12,109,KR,matched,
3622,英國,皮諾丘的奇幻旅程,2020-09-18,1631393,7736,348507,413518,tt8333746,皮諾丘的奇幻旅程,Pinocchio,2019-12-19,it,剧情|家庭|奇幻,1.7076,6.564,1570,124,IT|FR|GB,matched,
3623,中華民國,惡之畫,2020-09-18,541711,2523,166160,719097,tt12369212,惡之畫,惡之畫,2020-09-18,zh,,0.3265,0.0,0,83,TW,matched,
3624,日本,《少女與戰車 最終章》第２話,2020-09-18,508752,2044,140584,496891,tt7834494,少女與戰車最終章 第2話,ガールズ＆パンツァー 最終章 第2話,2019-06-15,ja,动画|动作|喜剧,2.0731,6.1,32,54,JP,matched,
3625,法國,寂寞調香師,2020-09-18,327245,1764,68400,658905,tt11748354,寂寞調香師,Les Parfums,2020-07-01,fr,喜剧|剧情,0.5331,6.442,147,100,FR,matched,
3628,法國,扒手,2020-09-18,70010,365,15600,690,tt0053168,扒手,Pickpocket,1959-12-16,fr,犯罪|剧情,1.3211,7.282,565,75,FR,matched,
3629,法國,驢子巴達薩,2020-09-18,58660,313,10990,20108,tt0060138,驢子巴達薩,Au hasard Balthazar,1966-05-25,fr,剧情,1.4869,7.53,509,96,FR|SE,matched,
3632,韓國,搖擺艷夏,2020-09-18,34882,171,0,717915,tt18296098,搖擺艷夏,제인의 썸머,2020-06-18,ko,爱情|剧情,1.6658,5.429,7,89,KR,matched,
3633,日本,鋼鐵女孩：最後戰役,2020-09-18,6895,33,0,601759,tt11423700,鋼鐵女孩：最後戰役,アイアンガール Final Wars,2019-02-16,ja,动作|科幻,1.086,5.7,6,85,JP,matched,
3634,香港,麥路人,2020-09-17,3945026,18559,943588,640092,tt10117402,麥路人,麥路人,2020-09-17,cn,剧情,0.8941,6.6,14,114,HK,matched,
3635,法國,夜訪羅浮宮：達文西特展（大師館藏系列）,2020-09-16,139880,380,49780,734423,tt13120574,夜訪羅浮宮：達文西特展,Une nuit au Louvre: Léonard de Vinci,2020-09-16,fr,纪录,0.1443,6.7,3,90,FR,matched,
3636,韓國,特務搞飛機,2020-09-11,26652548,113048,6856289,599335,tt12572792,特務搞飛機,오케이 마담,2020-08-12,ko,喜剧|动作,1.9047,7.055,55,100,KR,matched,
3638,中華民國,海霧,2020-09-11,11548309,51517,2404233,734732,tt12929746,海霧,海霧,2020-09-11,zh,惊悚|科幻|恐怖,1.1194,4.6,8,107,TW,matched,
3639,美國,顫役輪迴,2020-09-11,5002674,20996,836941,627290,tt10065694,顫役輪迴,Antebellum,2020-09-02,en,恐怖,1.9456,6.258,987,106,US,matched,
3640,美國,密弒直播,2020-09-11,3212837,14991,609640,606625,tt8160834,密弒直播,Follow Me,2020-07-03,en,恐怖|惊悚,1.6776,6.223,558,92,US,matched,
3641,巴西,中央車站:數位修復版,2020-09-11,1537750,7020,321474,666,tt0140888,中央車站,Central do Brasil,1998-04-03,pt,剧情,2.4438,8.132,1043,111,BR|FR,matched,
3642,日本,約會大作戰 赤黑新章：虛或實,2020-09-11,737455,4610,114320,685099,tt12350118,約會大作戰 赤黑新章：虛或實,デート・ア・バレット 前編 デッド・オア・バレット,2020-08-14,ja,动画|动作|冒险|科幻|奇幻,1.7829,6.938,32,25,JP,matched,
3643,德國,蘿莉破壞王,2020-09-11,542455,3111,113280,567410,tt8535968,蘿莉破壞王,Systemsprenger,2019-09-19,de,剧情,1.0634,7.645,383,118,DE,matched,
3644,英國,訂製幸福滋味,2020-09-11,387802,2351,57105,664035,tt9448932,訂製幸福滋味,Love Sarah,2020-07-02,en,喜剧|剧情|爱情,1.2243,6.2,78,97,GB,matched,
3645,大陸,怪物先生,2020-09-11,346727,1967,9620,734355,tt10097484,怪物先生,怪物先生,2020-08-18,zh,动作|冒险|奇幻,1.0819,5.5,32,104,CN|HK|US,matched,
3646,越南,鬼爸爸,2020-09-11,244620,1069,27680,642608,tt10300166,鬼爸爸,Cha ma,2019-08-23,vi,恐怖|奇幻,0.2417,6.0,2,88,VN,matched,
3648,日本,黑色校規,2020-09-11,53730,240,6370,657200,tt11276530,黑色校規,ブラック校則,2019-11-01,ja,剧情,1.3106,6.7,3,118,JP,matched,
3649,英國,薇塔與吳爾芙,2020-09-11,40610,223,0,447034,tt5859882,薇塔與吳爾芙,Vita & Virginia,2019-05-02,en,剧情|爱情,0.9278,6.752,220,110,IE|GB,matched,
3650,韓國,BREAK THE SILENCE: THE MOVIE,2020-09-10,9078720,23444,624780,730647,tt12850582,브레이크 더 사일런스: 더 무비,브레이크 더 사일런스: 더 무비,2020-09-10,ko,音乐|纪录,0.8827,9.0,187,90,KR,matched,
3655,中華民國,本來面目,2020-09-05,9429387,42318,1276590,740420,tt11974512,本來面目,本來面目,2020-10-03,zh,纪录,0.133,8.0,1,115,TW,matched,
3658,義大利/波蘭,寂寞喧嘩,2020-09-05,15140,94,4540,582907,tt9648994,寂寞喧嘩,Sole,2019-10-24,it,剧情,0.4946,6.8,36,102,IT|PL,matched,
3661,美國,花木蘭(數位國語2D版),2020-09-04,72354850,312963,16232971,337401,tt4566758,花木蘭,Mulan,2020-09-04,en,冒险|奇幻|动作,7.9003,6.828,7030,115,US,matched,
3662,美國,德州電鋸殺人狂前傳：皮面人,2020-09-04,2516986,10762,391381,300665,tt2620590,德州電鋸殺人狂前傳：皮面人,Leatherface,2017-09-14,en,恐怖|惊悚|犯罪|剧情,2.7983,5.577,1432,88,US,matched,
3663,日本,我是大哥大!!劇場版,2020-09-04,1238863,5573,204917,698222,tt11427318,我是大哥大！！劇場版,今日から俺は!! 劇場版,2020-07-17,ja,喜剧|动作,1.2757,6.9,24,114,JP,matched,
3664,法國,退休大贏家,2020-09-04,869000,4202,168790,589976,tt9454778,退休大贏家,Joyeuse retraite !,2019-11-20,fr,喜剧,0.2794,5.492,190,97,FR,matched,
3665,法國,完美嬌妻養成班,2020-09-04,303880,1776,21230,575291,tt10441958,完美嬌妻養成班,La Bonne Épouse,2020-03-11,fr,喜剧,1.0854,5.7,247,109,FR,matched,
3666,加拿大,㊣麥肯齊金總理秘史♂,2020-09-04,80710,393,11415,582871,tt7969836,㊣麥肯齊金總理秘史♂,The Twentieth Century,2019-12-20,en,喜剧,0.2015,6.2,25,90,CA,matched,
3667,日本,戀愛與謊言,2020-09-04,54748,227,0,458456,tt6733372,戀愛與謊言,恋と嘘,2017-10-14,ja,爱情,1.2799,5.4,16,110,JP,matched,
3672,希臘/荷蘭,穿過瘟疫的荒原,2020-09-04,12390,76,8510,660134,tt10006160,Kala Azar,Kala Azar,2020-08-20,el,剧情|奇幻,0.1504,3.8,16,90,GR|NL,matched,
3674,葡萄牙,惡在基地蔓延時,2020-09-04,8920,56,4960,588478,tt8801816,Campo,Campo,2018-08-05,pt,纪录,0.0306,5.0,3,100,PT,matched,
3675,中華民國,馗降：粽邪2,2020-09-02,72143225,319042,18254077,737519,tt13212006,粽邪2：馗降,粽邪2：馗降,2020-09-02,zh,恐怖,1.4744,5.5,31,104,TW,matched,
3678,西班牙,馬拉薩尼亞32號陰宅,2020-08-28,3937749,16611,574423,639798,tt10952782,馬拉薩尼亞32號陰宅,Malasaña 32,2020-01-17,es,剧情|恐怖,1.5533,6.454,692,105,ES,matched,
3682,美國,紐約茶館,2020-08-28,284035,1386,65930,520390,tt6515910,紐約茶館,The Kindness of Strangers,2019-12-12,en,剧情,1.1975,6.258,122,115,GB|DE|DK|CA|US|FR|SE,matched,
3683,俄羅斯,飢俄人妻,2020-08-28,204209,989,28885,575299,tt10516086,飢俄人妻,Верность,2019-10-31,ru,剧情,4.5073,6.66,329,82,RU,matched,
3685,美國,TENET天能,2020-08-27,349848005,1388540,89441376,577922,tt6723592,天能,Tenet,2020-08-22,en,动作|惊悚|科幻,10.5528,7.175,11061,150,GB|US,matched,
3686,美國,變種人,2020-08-27,18631510,82402,3754107,340102,tt4682266,變種人,The New Mutants,2020-04-02,en,科幻|恐怖|动作,5.8476,6.081,3698,94,US,matched,
3687,日本,星光王子 舞台Over the Sunshine!,2020-08-22,38411,113,0,667006,,星光王子 舞台劇 Over the Sunshine！,KING OF PRISM -Over the Sunshine!-,2020-08-22,ja,音乐|奇幻|剧情,0.1201,0.0,0,0,JP,matched_without_imdb_id,
3689,中華民國,可不可以，你也剛好喜歡我,2020-08-21,79237164,342072,19767713,728669,tt12747236,可不可以，你也剛好喜歡我,可不可以，你也剛好喜歡我,2020-08-21,zh,爱情|剧情,0.7513,6.8,6,109,TW,matched,
3690,新加坡,初心,2020-08-21,10669951,46284,1940711,735005,tt13610390,初心,André and His Olive Tree,2020-08-21,en,纪录,0.2269,3.5,2,104,SG,matched,
3691,法國,高盧英雄歷險記：魔法藥水,2020-08-21,2990799,12616,508484,527729,tt8001346,高盧英雄歷險記：魔法藥水,Astérix: Le Secret de la potion magique,2018-05-12,fr,家庭|动画|喜剧|冒险,2.5564,6.847,1319,85,FR,matched,
3692,澳洲,聖雅各的天空,2020-08-21,2010689,9464,533869,614625,tt8314390,聖雅各的天空,Camino Skies,2019-07-11,en,纪录,0.1296,6.0,5,80,NZ,matched,
3693,英國,下一站，托斯卡尼,2020-08-21,1721663,7764,307498,659991,tt9207700,下一站，托斯卡尼,Made in Italy,2020-07-09,en,喜剧|剧情,1.6717,6.0,297,94,IT|GB,matched,
3694,韓國,看不見的證人,2020-08-21,966091,4373,68431,719511,tt12498114,看不見的證人,Bằng Chứng Vô Hình,2020-07-10,vi,惊悚|动作|悬疑|犯罪,0.3923,5.0,4,100,VN,matched,
3695,日本,最後的情書,2020-08-21,933034,4830,170190,542807,tt8809750,最後的情書,ラストレター,2020-01-17,ja,爱情|剧情,1.5849,7.0,28,120,JP,matched,
3696,日本,午夜0時的吻,2020-08-21,347661,1496,45219,617400,tt10206400,午夜0時的吻,午前0時、キスしに来てよ,2019-12-06,ja,喜剧|爱情,0.7919,7.932,73,115,JP,matched,
3699,日本,爆裂魔神少女,2020-08-21,9755,45,0,610074,tt10070730,爆裂魔神少女,爆裂魔神少女 バーストマシンガール,2019-08-17,ja,动作|恐怖|科幻|喜剧,1.123,4.912,17,75,JP,matched,
3700,日本,東京教父:4K數位修復版,2020-08-19,9624995,39886,938863,13398,tt0388473,東京教父,東京ゴッドファーザーズ,2003-12-05,ja,动画|剧情|喜剧,4.1608,7.92,1499,92,JP,matched,
3701,美國,棕櫚泉不思議,2020-08-19,4369012,18327,739775,587792,tt9484998,棕櫚泉不思議,Palm Springs,2020-07-10,en,喜剧|爱情|科幻,4.7658,7.337,3665,90,US,matched,
3703,日本,Fate_stay night [Heaven's Feel] Ⅲ春櫻之歌,2020-08-15,25335244,91999,5083731,390635,tt8092118,Fate/stay night [Heaven's Feel] III.春櫻之歌,劇場版「Fate/stay night [Heaven’s Feel]」Ⅲ.spring song,2020-08-15,ja,动画|爱情|奇幻|动作|剧情,2.0045,7.7,197,120,JP,matched,
3705,中華民國,逃出立法院,2020-08-14,4196539,19018,980054,717863,tt12768840,逃出立法院,逃出立法院,2020-08-14,zh,喜剧|恐怖|动作,0.5833,5.9,24,95,TW,matched,
3706,日本,劇場版 新幹線變形機器人-來自未來的神速ALFA-X,2020-08-14,3104009,14156,878657,635687,tt11628620,劇場版 新幹線變形機器人-來自未來的神速ALFA-X,劇場版 新幹線変形ロボシンカリオン 未来からきた神速のALFA-X,2019-12-27,ja,动画|动作|冒险|科幻,1.2599,6.8,6,79,JP,matched,
3711,美國,天劫倒數,2020-08-12,87611727,366897,30003264,524047,tt7737786,天劫倒數,Greenland,2020-07-29,en,惊悚|冒险|动作|科幻,16.0295,7.128,5261,119,GB|US,matched,
3712,韓國,魔鬼對決,2020-08-12,8867441,37977,3195954,581526,tt12763920,魔鬼對決,다만 악에서 구하소서,2020-08-05,ko,犯罪|动作|剧情,3.9443,6.883,230,107,KR,matched,
3714,美國,皮行者,2020-08-12,3116382,13365,960014,605804,tt8305806,皮行者,The Wretched,2019-12-15,en,恐怖|悬疑|惊悚,1.3138,6.054,682,95,US,matched,
3715,義大利,6號鬼病床,2020-08-07,5731844,26363,1593743,653258,tt9523206,6號鬼病床,Letto n. 6,2020-06-11,it,恐怖,0.2888,5.2,27,113,AR|IT,matched,
3716,中華民國,哈囉少女,2020-08-07,5353842,23594,1451687,720851,tt13388018,哈囉少女,哈囉少女,2020-08-07,zh,剧情,0.7666,5.5,20,81,HK|TW,matched,
3717,日本,心靈咖啡館的驅魔師,2020-08-07,3897440,17513,1037792,708792,tt12492578,心靈咖啡館的驅魔師,心霊喫茶「エクストラ」の秘密,2020-05-15,ja,奇幻|恐怖,0.6365,5.0,1,109,JP,matched,
3718,越南,陰眼,2020-08-07,1259620,5292,209567,658181,tt11605172,陰眼,Đôi Mắt Âm Dương,2020-01-17,vi,喜剧|恐怖,0.2379,0.0,0,100,VN,matched,
3719,中華民國,逆者,2020-08-07,827798,4234,126790,523536,tt7367960,進擊小忍者,Ternet Ninja,2018-12-25,da,动画|喜剧|冒险|奇幻,1.8621,7.4,260,83,DK,matched,
3720,美國,家靈,2020-08-07,752199,3158,145199,539181,tt9072352,家靈,Relic,2020-07-03,en,恐怖|悬疑,1.9379,6.103,824,89,AU|US,matched,
3721,德國,巴亞拉魔幻冒險(英文版),2020-08-07,732877,3230,166100,587065,tt7063304,巴亞拉魔幻冒險,Bayala - Das magische Elfenabenteuer,2019-10-24,de,动画|冒险|家庭|奇幻,0.7623,6.0,24,85,DE|LU,matched,
3722,義大利,隱藏的畫家,2020-08-07,622052,3403,196998,608317,tt8478554,隱藏的畫家,Volevo Nascondermi,2020-02-27,it,剧情,0.5247,7.5,252,120,IT,matched,
3723,日本,原本以為只是手機掉了2：被囚禁的殺人魔,2020-08-07,470097,1966,85873,612513,tt10127410,原本以為只是手機掉了2：被囚禁的殺人魔,スマホを落としただけなのに 囚われの殺人鬼,2020-02-21,ja,犯罪|剧情|惊悚,1.4356,4.8,6,118,JP,matched,
3724,日本,拉麵狂,2020-08-07,63976,291,8810,455146,tt6764122,拉麵狂,ラーメンヘッズ,2017-11-15,ja,纪录,0.4282,6.6,26,93,JP,matched,
3725,中華民國,怪胎,2020-08-05,45129701,195435,13253747,711470,tt12619256,怪胎,怪胎,2020-08-07,zh,爱情|喜剧,0.7255,6.0,13,100,TW,matched,
3726,美國,追殺艾娃,2020-08-05,13075374,54570,2720502,539885,tt8784956,追殺艾娃,Ava,2020-07-02,en,动作|惊悚|犯罪,4.3762,5.823,2744,96,US,matched,
3728,台灣,明信片,2020-08-01,1050,7,0,632070,tt2109190,明信片,明信片,2020-08-01,zh,剧情,0.1675,0.0,0,52,TW,matched,
3729,德國,北海小英雄,2020-07-31,10717339,49690,2585709,648572,tt8065768,北海小英雄,Vic the Viking: The Magic Sword,2019-12-18,en,动画|喜剧|冒险,0.7574,5.4,44,79,DE|BE|FR,matched,
3730,美國,守靈魘,2020-07-31,2188597,9466,307564,621707,tt10793644,守靈魘,The Vigil,2020-07-01,en,恐怖|悬疑,1.361,5.837,426,88,US,matched,
3731,日本,我們仍未知道那天所看見的花名 劇場版,2020-07-31,983869,3982,206515,255413,tt2323836,我們仍未知道那天所看見的花名。 劇場版,劇場版 あの日見た花の名前を僕達はまだ知らない。,2013-08-31,ja,动画|剧情,2.8358,7.489,190,99,JP,matched,
3732,日本,日間演奏會散場時,2020-07-31,890822,4466,167031,619585,tt10423120,日間演奏會散場時,マチネの終わりに,2019-11-01,ja,爱情|剧情,1.1527,5.7,12,124,JP,matched,
3733,德國,失眠的北風吹來愛情,2020-07-31,551777,2581,124841,611259,tt8435892,失眠的北風吹來愛情,Gut gegen Nordwind,2019-09-12,de,爱情|剧情,0.6416,6.331,71,122,DE|US,matched,
3734,韓國,雙面追緝,2020-07-31,470591,2993,47150,581529,tt12805676,雙面追緝,사라진 시간,2020-06-18,ko,剧情|悬疑,1.1785,6.0,17,105,KR,matched,
