"revenue","genre","year","runtime","rating","vote_count","popularity","High_Revenue"
181080,"纪录",2016,89,0,0,0.2229,"Non_High_Revenue"
150495,"纪录",2016,99,5,3,0.2505,"Non_High_Revenue"
113930,"家庭",2016,100,6.8,19,0.3113,"Non_High_Revenue"
60180,"犯罪",2016,89,6.7,7,0.957,"Non_High_Revenue"
28630,"剧情",2016,0,6,3,1.0561,"Non_High_Revenue"
21580,"喜剧",2016,86,7,1,0.7529,"Non_High_Revenue"
20980,"剧情",2016,120,10,1,0.9119,"Non_High_Revenue"
8880,"惊悚",2016,100,6.43,2844,2.2981,"Non_High_Revenue"
2920,"犯罪",2016,79,4.5,61,0.5456,"Non_High_Revenue"
17320,"奇幻",2016,77,6.078,128,0.7117,"Non_High_Revenue"
5405875,"剧情",2016,111,7.2,45,0.765,"High_Revenue"
2844260,"家庭",2016,97,6.741,204,3.2224,"Non_High_Revenue"
2247718,"家庭",2016,97,0,0,0.5174,"Non_High_Revenue"
1316001,"悬疑",2016,108,6.4,471,0.9972,"Non_High_Revenue"
692766,"动画",2016,125,8.534,18267,29.3775,"Non_High_Revenue"
239500,"剧情",2016,111,6.609,449,2.1992,"Non_High_Revenue"
234710,"喜剧",2016,117,6.38,1200,1.3029,"Non_High_Revenue"
156893,"犯罪",2016,108,6.8,31,1.1881,"Non_High_Revenue"
16390,"剧情",2016,95,7.5,52,1.4185,"Non_High_Revenue"
4500,"剧情",2016,99,6.222,45,4.3701,"Non_High_Revenue"
1470,"动作",2016,111,6.575,2150,3.3974,"Non_High_Revenue"
309461461,"奇幻",2016,133,7.308,19661,10.132,"High_Revenue"
4532992,"剧情",2016,132,6.67,88,2.1498,"Non_High_Revenue"
114147252,"剧情",2016,113,6.034,631,6.6327,"High_Revenue"
7158712,"动作",2016,92,5.578,845,1.5144,"High_Revenue"
6281769,"冒险",2016,89,5.754,7695,7.2483,"High_Revenue"
2858278,"纪录",2016,82,0,0,0.0868,"Non_High_Revenue"
1152813,"剧情",2016,124,8.156,769,4.3347,"Non_High_Revenue"
456207,"喜剧",2016,90,5.8,4,0.675,"Non_High_Revenue"
108745,"剧情",2016,116,7.383,903,0.6956,"Non_High_Revenue"
28710,"恐怖",2016,93,6.165,291,1.4915,"Non_High_Revenue"
17115,"恐怖",2016,85,4.9,38,0.3317,"Non_High_Revenue"
3420,"喜剧",2016,106,7.2,289,2.2569,"Non_High_Revenue"
1540,"纪录",2016,81,5.3,8,0.3125,"Non_High_Revenue"
13503682,"家庭",2016,92,6.629,3812,6.474,"High_Revenue"
10060261,"奇幻",2016,108,7.293,3548,5.048,"High_Revenue"
1907207,"惊悚",2016,148,5.786,14,1.2934,"Non_High_Revenue"
1648905,"动作",2016,139,6.77,1644,2.5004,"Non_High_Revenue"
1560563,"纪录",2016,97,0,0,0.0853,"Non_High_Revenue"
997039,"动作",2016,140,7.19,369,2.4365,"Non_High_Revenue"
389998,"惊悚",2016,89,5.241,2033,1.84,"Non_High_Revenue"
331740,"奇幻",2016,112,7.2,1208,2.7595,"Non_High_Revenue"
238101,"犯罪",2016,116,2.5,1,0.3256,"Non_High_Revenue"
129385,"剧情",2016,79,0,0,0.1649,"Non_High_Revenue"
65415,"剧情",2016,95,6.3,18,0.9552,"Non_High_Revenue"
1890,"剧情",2016,99,2.8,4,1.2417,"Non_High_Revenue"
1918672,"剧情",2016,92,6.2,4,0.4923,"Non_High_Revenue"
1436716,"犯罪",2016,109,6.175,741,1.9308,"Non_High_Revenue"
1111383,"爱情",2016,101,6.9,8,1.1629,"Non_High_Revenue"
943170,"喜剧",2016,113,5.633,15,0.3499,"Non_High_Revenue"
658503,"剧情",2016,113,6.933,15,0.9547,"Non_High_Revenue"
371266,"剧情",2016,89,6.314,331,0.7777,"Non_High_Revenue"
294485,"纪录",2016,110,7.9,21,0.3692,"Non_High_Revenue"
53965,"恐怖",2016,99,4.749,478,1.4716,"Non_High_Revenue"
301530089,"奇幻",2016,115,7.4,23388,13.2211,"High_Revenue"
420,"纪录",2016,120,7.574,867,0.7409,"Non_High_Revenue"
250255232,"动画",2016,106,8.477,12504,25.5064,"High_Revenue"
115641271,"动作",2016,118,6.01,5307,8.719,"High_Revenue"
19689874,"恐怖",2016,99,6.154,2614,3.4835,"High_Revenue"
2514265,"剧情",2016,97,7.855,4625,2.5967,"Non_High_Revenue"
1931063,"恐怖",2016,96,5.561,892,1.4596,"Non_High_Revenue"
571140,"纪录",2016,84,5,2,0.0514,"Non_High_Revenue"
503045,"动画",2016,92,6.51,482,1.6509,"Non_High_Revenue"
234190,"剧情",2016,125,7.847,206,1.4415,"Non_High_Revenue"
94840,"爱情",2016,95,5.5,11,0.2588,"Non_High_Revenue"
116862165,"犯罪",2016,128,7.134,7319,8.4912,"High_Revenue"
1491585,"纪录",2016,120,8,1,0.2031,"Non_High_Revenue"
567415,"纪录",2016,88,7.2,14,0.1141,"Non_High_Revenue"
221990,"犯罪",2016,126,6.983,121,2.4339,"Non_High_Revenue"
89817800,"剧情",2016,143,8.4,1117,7.9123,"High_Revenue"
35222900,"冒险",2016,87,6.671,2497,4.2294,"High_Revenue"
28016212,"犯罪",2016,112,6.442,6003,4.4157,"High_Revenue"
14218687,"冒险",2016,132,6.486,6378,7.3733,"High_Revenue"
10421292,"动作",2016,124,7.013,275,4.0648,"High_Revenue"
5157453,"剧情",2016,133,7.1,1421,2.1335,"High_Revenue"
3554176,"剧情",2016,97,8.56,9951,21.6494,"Non_High_Revenue"
2513174,"动作",2016,95,5.754,1850,2.201,"Non_High_Revenue"
2242088,"喜剧",2016,112,7.374,688,1.3567,"Non_High_Revenue"
427304,"剧情",2016,115,5.6,108,0.7455,"Non_High_Revenue"
276595,"剧情",2016,82,0,0,0.0695,"Non_High_Revenue"
45996635,"剧情",2016,107,6.896,4886,4.467,"High_Revenue"
3369632,"恐怖",2016,98,4.5,149,1.0686,"Non_High_Revenue"
1639627,"犯罪",2016,95,5.682,33,1.2881,"Non_High_Revenue"
1172032,"剧情",2016,98,5.7,401,1.5783,"Non_High_Revenue"
773192,"纪录",2016,130,0,0,0.1141,"Non_High_Revenue"
712186,"喜剧",2016,130,5.5,13,1.3633,"Non_High_Revenue"
324639,"悬疑",2016,99,6,20,1.0811,"Non_High_Revenue"
121431460,"奇幻",2016,127,6.838,10459,7.3588,"High_Revenue"
41473862,"恐怖",2016,89,7.013,7938,6.2153,"High_Revenue"
26229988,"剧情",2016,135,7.11,4642,3.0841,"High_Revenue"
24499792,"爱情",2016,112,5.5,4,0.9954,"High_Revenue"
2536102,"爱情",2016,91,0,0,0.1622,"Non_High_Revenue"
1721189,"西部",2016,102,7.3,4841,3.527,"Non_High_Revenue"
1224464,"剧情",2016,95,5.679,148,1.1506,"Non_High_Revenue"
775544,"剧情",2016,107,5,4,0.8293,"Non_High_Revenue"
587274,"Unknown",2016,91,5,1,0.681,"Non_High_Revenue"
524245,"喜剧",2016,98,6.014,870,1.7778,"Non_High_Revenue"
2940,"恐怖",2016,99,3.1,104,0.7264,"Non_High_Revenue"
2952706,"冒险",2016,130,7.6,460,2.758,"Non_High_Revenue"
21979010,"剧情",2016,123,6.409,3073,2.7378,"High_Revenue"
7139865,"历史",2016,111,5.808,224,2.2186,"High_Revenue"
6241036,"动作",2016,109,6.453,75,2.0606,"High_Revenue"
5399966,"动作",2016,99,5.11,299,1.6197,"High_Revenue"
2224052,"历史",2016,105,6.482,720,1.7569,"Non_High_Revenue"
225495,"惊悚",2016,88,6.201,394,1.2207,"Non_High_Revenue"
186110,"纪录",2016,121,7.217,530,0.82,"Non_High_Revenue"
23653254,"悬疑",2016,96,7.001,7003,2.6155,"High_Revenue"
9613248,"喜剧",2016,96,6.044,2602,2.9754,"High_Revenue"
5356916,"爱情",2016,139,6.9,167,0.8215,"High_Revenue"
2831681,"喜剧",2016,116,7.608,1312,3.028,"Non_High_Revenue"
254227,"爱情",2016,112,7.1,40,1.4456,"Non_High_Revenue"
96385,"悬疑",2016,93,4.9,8,0.5174,"Non_High_Revenue"
4170,"恐怖",2016,95,6.722,2922,2.341,"Non_High_Revenue"
98889692,"剧情",2016,96,7.203,7696,6.319,"High_Revenue"
376916334,"恐怖",2016,117,7.748,8328,20.0648,"High_Revenue"
12287402,"奇幻",2016,87,5.811,1135,1.8253,"High_Revenue"
7942704,"剧情",2016,111,0,0,0.2485,"High_Revenue"
5318748,"剧情",2016,129,3.4,4,0.7569,"High_Revenue"
4909667,"剧情",2016,118,7.202,392,2.401,"High_Revenue"
3904400,"音乐",2016,114,8.1,7,0.5036,"Non_High_Revenue"
3333074,"恐怖",2016,95,5.817,1587,1.9132,"Non_High_Revenue"
989354,"剧情",2016,94,6.069,588,1.2297,"Non_High_Revenue"
619782,"剧情",2016,145,8.1,2200,4.4154,"Non_High_Revenue"
206345,"剧情",2016,107,7.1,59,1.2263,"Non_High_Revenue"
203390,"剧情",2016,106,5.593,604,2.2854,"Non_High_Revenue"
136917,"剧情",2016,110,4.5,4,1.0862,"Non_High_Revenue"
4028567,"喜剧",2016,97,6.4,2810,1.8942,"Non_High_Revenue"
1684995,"爱情",2016,125,6.5,31,1.2013,"Non_High_Revenue"
660615,"剧情",2016,87,6.536,85,0.7085,"Non_High_Revenue"
544979,"剧情",2016,101,6.404,235,0.6676,"Non_High_Revenue"
2940,"惊悚",2016,99,6.813,1212,2.6747,"Non_High_Revenue"
96433922,"动作",2016,99,6.044,3636,7.0387,"High_Revenue"
33766971,"动作",2016,120,6.5,98,2.1839,"High_Revenue"
11117075,"喜剧",2016,114,6.944,5462,7.2386,"High_Revenue"
1312585,"恐怖",2016,118,6.507,3928,4.1402,"Non_High_Revenue"
29063702,"喜剧",2016,95,1,2,0.5416,"High_Revenue"
24300361,"动作",2016,120,7.2,534,4.1697,"High_Revenue"
9717234,"剧情",2016,103,6.8,70,1.0385,"High_Revenue"
483990,"历史",2016,105,6.8,218,0.8305,"Non_High_Revenue"
213040,"剧情",2016,90,5.257,103,0.6702,"Non_High_Revenue"
10980,"喜剧",2016,105,6.6,153,0.4447,"Non_High_Revenue"
4200,"动作",2016,92,5.747,737,2.1482,"Non_High_Revenue"
28193621,"动作",2016,124,5.8,1781,4.6491,"High_Revenue"
23068487,"恐怖",2016,86,6.355,5316,4.5375,"High_Revenue"
6760876,"动画",2016,102,7.631,3800,4.5052,"High_Revenue"
116219969,"剧情",2016,110,6.231,39,2.9323,"High_Revenue"
11495801,"动作",2016,120,7.224,1556,7.2672,"High_Revenue"
5681834,"喜剧",2016,93,6.147,102,0.6464,"High_Revenue"
4695477,"恐怖",2016,156,7.4,2034,8.7402,"Non_High_Revenue"
4167915,"动作",2016,130,5.623,175,2.5882,"Non_High_Revenue"
2491632,"恐怖",2016,98,4.71,1133,2.9006,"Non_High_Revenue"
670030,"纪录",2016,96,0,0,0.0286,"Non_High_Revenue"
301236,"纪录",2016,95,0,0,0.0071,"Non_High_Revenue"
292415,"剧情",2016,111,6.4,213,0.6265,"Non_High_Revenue"
204515,"爱情",2016,49,6.974,38,1.1783,"Non_High_Revenue"
160700,"剧情",2016,115,6.6,77,1.5441,"Non_High_Revenue"
47120,"纪录",2016,116,7.35,256,0.9856,"Non_High_Revenue"
42375194,"冒险",2016,117,6.288,3615,4.6722,"High_Revenue"
11398054,"家庭",2016,94,6.385,13,1.1629,"High_Revenue"
6878861,"恐怖",2016,99,5.6,244,2.1772,"High_Revenue"
2263975,"动作",2016,106,7.2,56,1.6115,"Non_High_Revenue"
2081595,"剧情",2016,104,7,60,1.0318,"Non_High_Revenue"
1975766,"剧情",2016,122,6.4,416,0.8947,"Non_High_Revenue"
1573808,"剧情",2016,98,5.786,234,1.7275,"Non_High_Revenue"
1515307,"动画",2016,63,7.43,149,1.9963,"Non_High_Revenue"
1421740,"剧情",2016,122,7.263,236,1.8132,"Non_High_Revenue"
576829,"喜剧",2016,94,4.5,14,0.7441,"Non_High_Revenue"
5460,"恐怖",2016,101,6.799,338,0.7885,"Non_High_Revenue"
299191054,"动作",2016,122,5.917,22055,9.8885,"High_Revenue"
55677085,"动画",2016,112,6.767,120,4.1255,"High_Revenue"
10228026,"喜剧",2016,111,3,4,0.713,"High_Revenue"
2767500,"喜剧",2016,100,6.5,4256,4.7257,"Non_High_Revenue"
2650056,"喜剧",2016,113,7.02,274,0.5028,"Non_High_Revenue"
259110,"剧情",2016,107,5.6,42,0.5841,"Non_High_Revenue"
124410,"剧情",2016,100,7.277,65,0.5924,"Non_High_Revenue"
145098224,"动作",2016,123,6.4,6184,6.7327,"High_Revenue"
58016176,"冒险",2016,113,6.563,6763,7.1664,"High_Revenue"
84330,"爱情",2016,120,7.3,21,1.6727,"Non_High_Revenue"
29820,"犯罪",2016,130,6.975,142,2.4643,"Non_High_Revenue"
1565,"犯罪",2016,97,7.489,611,1.1322,"Non_High_Revenue"
1929315,"动画",2016,77,6.615,1928,2.5628,"Non_High_Revenue"
58417842,"冒险",2016,95,6.1,4859,7.255,"High_Revenue"
570060,"喜剧",2016,108,7.282,39,1.4047,"Non_High_Revenue"
500300,"动作",2016,88,6,86,1.7127,"Non_High_Revenue"
483895,"剧情",2016,96,7.2,102,1.7786,"Non_High_Revenue"
65782438,"动作",2016,122,6.8,7068,6.0604,"High_Revenue"
47274191,"恐怖",2016,81,6.369,4104,4.6553,"High_Revenue"
33355,"喜剧",2016,125,8.28,3687,7.0014,"Non_High_Revenue"
30940,"喜剧",2016,87,8.3,2444,5.4846,"Non_High_Revenue"
21010,"冒险",2016,95,7.974,1820,3.5264,"Non_High_Revenue"
13445,"喜剧",2016,72,7.929,883,1.6923,"Non_High_Revenue"
9585,"剧情",2016,82,6.758,198,1.1099,"Non_High_Revenue"
36573597,"动作",2016,107,6.414,6336,6.1678,"High_Revenue"
1050395,"剧情",2016,98,6.992,912,1.6566,"Non_High_Revenue"
732905,"剧情",2016,102,6.519,341,0.8908,"Non_High_Revenue"
235480,"爱情",2016,130,6.963,255,2.7014,"Non_High_Revenue"
76095,"纪录",2016,100,6.9,13,0.2231,"Non_High_Revenue"
68504670,"喜剧",2016,103,6.3,34,0.9594,"High_Revenue"
10931954,"音乐",2016,97,7.036,937,1.2793,"High_Revenue"
2762747,"喜剧",2016,117,7.1,105,2.1783,"Non_High_Revenue"
140999346,"动作",2016,111,6.316,122,4.0235,"High_Revenue"
22074256,"动作",2016,105,6.382,5488,4.7069,"High_Revenue"
2805809,"喜剧",2016,0,0,0,0.3542,"Non_High_Revenue"
740505,"Unknown",2016,88,0,0,0.6684,"Non_High_Revenue"
606670,"犯罪",2016,130,6.677,217,1.6292,"Non_High_Revenue"
332570,"剧情",2016,102,5.438,16,1.289,"Non_High_Revenue"
162678370,"冒险",2016,97,7.039,12632,6.5847,"High_Revenue"
3769258,"剧情",2016,97,6.504,1962,1.7853,"Non_High_Revenue"
1930560,"动画",2016,103,6.831,74,4.6458,"Non_High_Revenue"
1242560,"喜剧",2016,95,5.8,4,0.8064,"Non_High_Revenue"
448620,"纪录",2016,110,6.933,15,0.1605,"Non_High_Revenue"
5050,"恐怖",2016,86,5.124,330,1.5104,"Non_High_Revenue"
4620,"惊悚",2016,80,5.6,300,1.4306,"Non_High_Revenue"
169914728,"家庭",2016,86,6.317,8489,3.0729,"High_Revenue"
90068925,"奇幻",2016,109,5.918,6500,6.0145,"High_Revenue"
6827305,"惊悚",2016,145,8.187,4291,20.5719,"High_Revenue"
5223885,"纪录",2016,0,8,1,0.1185,"High_Revenue"
1155072,"动画",2016,64,7.69,308,3.3459,"Non_High_Revenue"
69650,"恐怖",2016,93,6.088,91,1.3239,"Non_High_Revenue"
19720,"纪录",2016,75,0,1,0.0962,"Non_High_Revenue"
203951233,"动作",2016,120,5.358,6429,6.2785,"High_Revenue"
133253574,"剧情",2016,110,7.917,13197,13.5558,"High_Revenue"
6550214,"喜剧",2016,98,5.852,1220,1.7893,"High_Revenue"
5072080,"喜剧",2016,116,7.129,8615,7.1564,"High_Revenue"
2730077,"冒险",2016,123,6,12,1.1143,"Non_High_Revenue"
1919761,"爱情",2016,105,7.86,2440,2.9274,"Non_High_Revenue"
418640,"纪录",2016,128,7.3,16,0.3042,"Non_High_Revenue"
263034,"剧情",2016,96,5.623,53,0.9347,"Non_High_Revenue"
241685,"历史",2016,100,7.825,309,1.0677,"Non_High_Revenue"
5040,"恐怖",2016,83,5.612,519,0.4509,"Non_High_Revenue"
223346779,"犯罪",2016,129,6.827,11544,11.5335,"High_Revenue"
157374868,"动作",2016,123,6.402,7236,9.7602,"High_Revenue"
153886868,"恐怖",2016,134,7.293,9142,13.22,"High_Revenue"
37673704,"动画",2016,97,6.262,3974,9.3718,"High_Revenue"
806559,"动作",2016,109,6.995,102,3.1151,"Non_High_Revenue"
333275,"剧情",2016,93,6.1,136,0.7558,"Non_High_Revenue"
238454,"动作",2016,112,6,15,1.3306,"Non_High_Revenue"
238300,"爱情",2016,87,5.413,63,4.363,"Non_High_Revenue"
68169323,"动作",2016,112,6.051,3778,5.6814,"High_Revenue"
1300771,"动作",2016,126,6.4,24,0.9172,"Non_High_Revenue"
159030,"喜剧",2016,107,7,9,0.359,"Non_High_Revenue"
88260,"喜剧",2016,121,6.6,7,0.4338,"Non_High_Revenue"
27422992,"喜剧",2016,110,6.656,1532,2.115,"High_Revenue"
10361942,"剧情",2016,108,7.16,1574,3.1327,"High_Revenue"
2657784,"动作",2016,97,6.407,2650,3.0753,"Non_High_Revenue"
926117,"动作",2016,118,6.234,79,1.86,"Non_High_Revenue"
631615,"剧情",2016,120,7.2,464,2.6457,"Non_High_Revenue"
215240,"剧情",2016,107,7.2,5,0.4397,"Non_High_Revenue"
210,"战争",2016,140,6.8,264,1.9458,"Non_High_Revenue"
652215,"喜剧",2016,94,5.98,1073,2.5745,"Non_High_Revenue"
454819,"剧情",2016,108,5.7,11,0.8942,"Non_High_Revenue"
286020,"剧情",2016,100,6.245,96,0.5967,"Non_High_Revenue"
232080,"剧情",2016,93,6.965,299,0.7636,"Non_High_Revenue"
78360,"爱情",2016,120,7.785,65,1.5736,"Non_High_Revenue"
56345,"喜剧",2016,86,5.936,149,0.2883,"Non_High_Revenue"
27705,"剧情",2016,90,6.082,73,0.619,"Non_High_Revenue"
2520,"动作",2016,94,5.662,226,0.7239,"Non_High_Revenue"
91553823,"科幻",2016,144,6.523,13740,10.2353,"High_Revenue"
210,"喜剧",2016,100,5.5,8,0.886,"Non_High_Revenue"
15159800,"动画",2016,120,6.973,55,2.0335,"High_Revenue"
7176956,"惊悚",2016,99,6.4,3138,2.4406,"High_Revenue"
3960199,"爱情",2016,130,5.9,48,1.3016,"Non_High_Revenue"
2160423,"喜剧",2016,101,6.843,2488,7.1286,"Non_High_Revenue"
679041,"喜剧",2016,95,6.45,1457,2.5415,"Non_High_Revenue"
356695,"动作",2016,159,7.533,922,4.4063,"Non_High_Revenue"
266650,"剧情",2016,103,6.123,1439,2.0945,"Non_High_Revenue"
163760,"剧情",2016,103,4.8,20,1.0759,"Non_High_Revenue"
86600,"剧情",2016,97,5.869,42,0.2761,"Non_High_Revenue"
880,"动作",2016,115,6.008,179,2.0769,"Non_High_Revenue"
2507163,"喜剧",2016,92,5.814,4605,3.6415,"Non_High_Revenue"
559721,"喜剧",2016,98,2,1,0.3287,"Non_High_Revenue"
461844,"喜剧",2016,118,5.981,1315,12.5327,"Non_High_Revenue"
96614,"动作",2016,109,6.082,287,2.7728,"Non_High_Revenue"
36650,"喜剧",2016,90,6.5,53,0.5452,"Non_High_Revenue"
31060,"喜剧",2016,81,7.049,476,1.006,"Non_High_Revenue"
1560,"剧情",2016,125,7.684,505,1.0047,"Non_High_Revenue"
15746654,"冒险",2016,147,7.4,23974,17.0922,"High_Revenue"
1069180,"剧情",2016,180,8,2,0.3262,"Non_High_Revenue"
668720,"恐怖",2016,92,5.556,1320,1.9471,"Non_High_Revenue"
192510,"剧情",2016,119,5.624,1250,2.5318,"Non_High_Revenue"
57950,"爱情",2016,92,4.886,1403,2.8491,"Non_High_Revenue"
9540,"喜剧",2016,118,6.457,371,2.5693,"Non_High_Revenue"
330,"剧情",2016,109,6.766,441,1.1967,"Non_High_Revenue"
2066764,"家庭",2016,105,6.871,8480,8.0337,"Non_High_Revenue"
683615,"动作",2016,113,6.206,1872,3.4748,"Non_High_Revenue"
133140,"犯罪",2016,94,3.2,4,0.5176,"Non_High_Revenue"
50305,"喜剧",2016,114,6.647,1758,1.5752,"Non_High_Revenue"
21610,"剧情",2016,99,5.9,11,1.1774,"Non_High_Revenue"
1041610,"动作",2016,114,6.285,5028,5.1712,"Non_High_Revenue"
941550,"喜剧",2016,106,7.165,2279,2.5948,"Non_High_Revenue"
334730,"剧情",2016,102,7.004,1729,2.5993,"Non_High_Revenue"
80810,"喜剧",2016,116,6.797,1920,2.7295,"Non_High_Revenue"
776025,"动画",2016,95,6.924,6557,12.0033,"Non_High_Revenue"
343500,"惊悚",2016,104,7.002,8641,5.4115,"Non_High_Revenue"
316870,"动作",2016,99,5.837,86,2.4525,"Non_High_Revenue"
141160,"动作",2016,116,5.986,2267,2.9807,"Non_High_Revenue"
11940,"剧情",2016,113,7.082,146,1.6118,"Non_High_Revenue"
1351435,"动作",2016,152,6,18940,14.3569,"Non_High_Revenue"
268920,"剧情",2016,113,6.442,1523,1.6944,"Non_High_Revenue"
200,"剧情",2016,97,7.708,1450,1.5867,"Non_High_Revenue"
688430,"冒险",2016,120,6.099,6955,4.6109,"Non_High_Revenue"
44130,"剧情",2016,106,7.258,1984,2.6437,"Non_High_Revenue"
41620,"剧情",2016,124,7.181,600,0.5068,"Non_High_Revenue"
28180,"Unknown",2016,118,3.5,2,0.867,"Non_High_Revenue"
600,"Unknown",2016,98,0,0,0.3798,"Non_High_Revenue"
513840,"动作",2016,117,6.6,1732,3.0792,"Non_High_Revenue"
208070,"喜剧",2016,119,7.028,6866,5.5714,"Non_High_Revenue"
108770,"恐怖",2016,97,5.974,3941,12.2934,"Non_High_Revenue"
37200,"剧情",2016,102,4.93,572,2.0025,"Non_High_Revenue"
30510,"爱情",2016,111,6.738,184,2.5867,"Non_High_Revenue"
1212310,"动作",2016,99,6.223,5082,5.5162,"Non_High_Revenue"
73340,"纪录",2016,113,0,0,1.2521,"Non_High_Revenue"
49321,"喜剧",2016,112,6.616,73,1.7146,"Non_High_Revenue"
31060,"爱情",2016,119,7.495,3945,4.8074,"Non_High_Revenue"
3544894,"动画",2016,109,7.76,18019,24.0264,"Non_High_Revenue"
1893050,"剧情",2016,94,6.532,6399,4.9313,"Non_High_Revenue"
273670,"剧情",2016,118,7.995,9665,5.5007,"Non_High_Revenue"
109150,"喜剧",2016,100,4.928,2374,3.0979,"Non_High_Revenue"
101590,"动作",2016,127,5.692,4341,5.8578,"Non_High_Revenue"
43760,"剧情",2016,123,7.076,2710,2.6209,"Non_High_Revenue"
6760,"恐怖",2016,96,5.561,892,1.4596,"Non_High_Revenue"
19790,"剧情",2016,129,7.815,8771,5.1096,"Non_High_Revenue"
1080,"剧情",2016,119,7.549,5941,4.9279,"Non_High_Revenue"
246862,"动作",2016,108,7.623,32676,17.7159,"Non_High_Revenue"
205240,"动作",2016,108,7.623,32676,17.7159,"Non_High_Revenue"
230630,"喜剧",2016,110,6.255,3356,5.9218,"Non_High_Revenue"
1500,"剧情",2016,106,7.015,608,1.1298,"Non_High_Revenue"
0,"战争",2016,144,7.271,3923,7.6193,"Non_High_Revenue"
19100,"喜剧",2016,102,5.938,4577,4.2636,"Non_High_Revenue"
22000,"剧情",2016,106,7.196,1672,2.2136,"Non_High_Revenue"
21340,"西部",2016,156,7.541,19259,9.9929,"Non_High_Revenue"
20875,"纪录",2015,106,0,0,0.0352,"Non_High_Revenue"
11070,"纪录",2015,105,8,1,0.1145,"Non_High_Revenue"
7730,"纪录",2015,0,0,0,0.0874,"Non_High_Revenue"
6670,"剧情",2015,121,7.5,15,1.3131,"Non_High_Revenue"
5140,"纪录",2015,138,0,0,0.0932,"Non_High_Revenue"
2945,"纪录",2015,123,0,0,0.4949,"Non_High_Revenue"
39635,"恐怖",2015,93,6.088,91,1.3239,"Non_High_Revenue"
8290,"冒险",2015,108,7.615,2966,3.3754,"Non_High_Revenue"
69040,"纪录",2015,111,9.7,3,0.5269,"Non_High_Revenue"
499444,"科幻",2015,141,7.696,21144,16.2169,"Non_High_Revenue"
400,"家庭",2015,99,6.6,9,0.2705,"Non_High_Revenue"
91780,"剧情",2015,127,7.573,557,3.3417,"Non_High_Revenue"
61900,"奇幻",2015,127,7.652,282,2.5105,"Non_High_Revenue"
198492,"恐怖",2015,89,5.909,22,0.9522,"Non_High_Revenue"
3020,"爱情",2015,126,3.5,2,0.6006,"Non_High_Revenue"
2410,"冒险",2015,114,6.684,951,1.9251,"Non_High_Revenue"
114000,"动作",2015,120,7.632,24014,23.1503,"Non_High_Revenue"
15500,"家庭",2015,85,6.989,1508,3.0965,"Non_High_Revenue"
990,"剧情",2015,112,7.5,19,1.519,"Non_High_Revenue"
8160,"剧情",2015,138,8.2,2841,7.0247,"Non_High_Revenue"
1950,"历史",2015,113,7.985,18042,16.4928,"Non_High_Revenue"
235567,"剧情",2015,114,6.9,48,2.5174,"Non_High_Revenue"
2480,"喜剧",2015,85,6.79,2012,1.8878,"Non_High_Revenue"
1800,"喜剧",2014,118,7.428,166,1.8157,"Non_High_Revenue"
178098,"剧情",2014,129,5.5,41,1.7576,"Non_High_Revenue"
65302931,"冒险",2014,169,8.472,39660,65.1496,"High_Revenue"
47981,"动作",2014,101,7.454,20765,11.0692,"Non_High_Revenue"
250,"冒险",2014,97,6.23,236,0.8282,"Non_High_Revenue"
450,"纪录",2014,89,7.171,260,0.8757,"Non_High_Revenue"
243440,"动作",2014,137,6.9,207,2.5905,"Non_High_Revenue"
0,"喜剧",2014,97,6.239,266,1.5922,"Non_High_Revenue"
21620,"爱情",2014,136,6.8,45,1.8074,"Non_High_Revenue"
1130,"喜剧",2014,103,7.138,1928,3.1568,"Non_High_Revenue"
84040,"犯罪",2014,131,7.204,382,2.8953,"Non_High_Revenue"
280629,"剧情",2014,185,7,38,0.8882,"Non_High_Revenue"
3070,"动画",2013,102,7.248,17533,17.1145,"Non_High_Revenue"
779070,"纪录",2013,93,7.7,22,0.5018,"Non_High_Revenue"
120195,"剧情",2013,120,7.699,798,3.4563,"Non_High_Revenue"
355250,"音乐",2013,121,7.8,4,0.3493,"Non_High_Revenue"
328510,"爱情",2013,109,7.498,2691,3.001,"Non_High_Revenue"
82592,"犯罪",2013,129,7,41,1.3292,"Non_High_Revenue"
842972,"剧情",2013,94,7.5,514,0.9551,"Non_High_Revenue"
463228,"动画",2013,45,7.582,2220,5.1897,"Non_High_Revenue"
656718,"剧情",2012,121,6.84,200,0.8551,"Non_High_Revenue"
